Price,Qty_,Sub_Total,Discount,Tax,Final_Total,Non_Taxable,CGST_Rate,CGST_Amount,SGST_Rate,SGST_Amount,VAT_Rate,VAT_Amount,Service_Charge_Rate,Service_Charge_Amount,Payment_Type,Order_Type,Status,Covers,modification_delta,Severity_Label,expected_total,total_diff,Anomaly_Type,timestamp
795,2.0,1590.0,0.0,159.1,1749.1,0.0,2.5,39.8,2.5,39.8,10,0.0,5,79.5,CARD,Dine In,Success,14,0.0,2,,,Unusual Access,2025-03-08
1935,1.0,1935.0,0.0,198.4,2133.4,0.0,2.5,50.8,2.5,50.8,10,0.0,5,96.8,Cash,Dine In,Complimentary,0,0.0,2,,,Missing Data,2025-03-04
650,1.0,650.0,0.0,97.5,747.5,0.0,2.5,0.0,2.5,0.0,10,65.0,5,32.5,Cash,Dine In,Success,0,0.0,2,,,Duplication,2025-02-01
525,1.0,525.0,0.0,26.2,551.2,0.0,2.5,13.1,2.5,13.1,10,0.0,5,0.0,Online,Delivery(Parcel),Success,0,0.0,0,,,Modification,2025-02-07
765,1.0,765.0,0.0,38.2,803.2,0.0,2.5,19.1,2.5,19.1,10,0.0,5,0.0,Other [Paytm],Pick Up,Success,0,0.0,0,,,Unusual Access,2025-01-17
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,Other [Paytm],Dine In,Success,3,0.0,2,,,Suspicious Content,2025-04-22
725,2.0,1450.0,0.0,217.5,1667.5,0.0,2.5,0.0,2.5,0.0,10,145.0,5,72.5,CARD,Dine In,Success,0,0.0,2,,,Missing Data,2025-03-08
290,2.0,580.0,0.0,58.0,638.0,0.0,2.5,14.5,2.5,14.5,10,0.0,5,29.0,Cash,Dine In,Success,8,0.0,2,,,Missing Data,2025-01-22
765,1.0,765.0,0.0,0.0,765.0,765.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Online,Delivery(Parcel),Success,0,0.0,2,,,Suspicious Content,2025-03-24
1750,1.0,1750.0,0.0,262.5,2012.5,0.0,2.5,0.0,2.5,0.0,10,175.0,5,87.5,Other [Paytm],Dine In,Success,5,0.0,2,,,Unusual Access,2025-02-25
450,4.0,1800.0,0.0,180.0,1980.0,0.0,2.5,45.0,2.5,45.0,10,0.0,5,90.0,Other [Paytm],Dine In,Success,4,0.0,2,,,Missing Data,2025-04-06
855,3.0,2565.0,0.0,256.5,2821.5,0.0,2.5,64.1,2.5,64.1,10,0.0,5,128.3,Cash,Dine In,Success,1,0.0,2,,,Missing Data,2025-03-08
450,2.0,900.0,0.0,90.0,990.0,0.0,2.5,22.5,2.5,22.5,10,0.0,5,45.0,Cash,Dine In,Success,7,0.0,2,,,Suspicious Content,2025-04-08
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,CARD,Dine In,Success,3,0.0,2,,,Suspicious Content,2025-02-04
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,Cash,Dine In,Success,9,-692.0,0,,,Modification,2025-02-03
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Cash,Dine In,Success,6,0.0,2,,,Missing Data,2025-01-24
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [AMEX],Dine In,Success,8,0.0,2,,,Missing Data,2025-01-29
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,Other [ZOMATO PAY],Dine In,Success,8,0.0,0,,,Suspicious Content,2025-02-07
775,1.0,775.0,0.0,38.8,813.8,0.0,2.5,19.4,2.5,19.4,10,0.0,5,0.0,CARD,Pick Up,Success,0,0.0,0,,,Modification,2025-03-22
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,Other [AMEX],Dine In,Success,4,-368.0,0,,,Suspicious Content,2025-02-09
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [ZOMATO PAY],Dine In,Success,4,0.0,2,,,Modification,2025-01-21
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,Other [Paytm],Dine In,Success,16,0.0,2,,,Unusual Access,2025-04-08
645,1.0,645.0,0.0,96.8,741.8,0.0,2.5,0.0,2.5,0.0,10,64.5,5,32.3,Cash,Dine In,Success,3,0.0,2,,,Modification,2025-03-07
795,2.0,1590.0,0.0,159.1,1749.1,0.0,2.5,39.8,2.5,39.8,10,0.0,5,79.5,Cash,Dine In,Success,15,0.0,2,,,Suspicious Content,2025-02-27
900,1.0,900.0,0.0,135.0,1035.0,0.0,2.5,0.0,2.5,0.0,10,90.0,5,45.0,CARD,Dine In,Success,0,0.0,2,,,Duplication,2025-02-20
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,CARD,Dine In,Success,2,0.0,2,,,Missing Data,2025-03-13
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,Online,Delivery(Parcel),Success,0,0.0,0,,,Suspicious Content,2025-02-08
775,2.0,1550.0,0.0,232.5,1782.5,0.0,2.5,0.0,2.5,0.0,10,155.0,5,77.5,CARD,Dine In,Success,0,0.0,2,,,Duplication,2025-03-31
1450,1.0,1450.0,0.0,145.1,1595.1,0.0,2.5,36.3,2.5,36.3,10,0.0,5,72.5,Other [ZOMATO PAY],Dine In,Success,4,0.0,2,,,Missing Data,2025-01-11
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,Cash,Dine In,Complimentary,6,0.0,2,,,Missing Data,2025-03-30
795,6.0,4770.0,0.0,477.1,5247.1,0.0,2.5,119.3,2.5,119.3,10,0.0,5,238.5,Cash,Dine In,Complimentary,30,0.0,2,,,Unusual Access,2025-01-03
725,1.0,725.0,0.0,72.5,797.5,0.0,2.5,18.1,2.5,18.1,10,0.0,5,36.3,Other [AMEX],Dine In,Success,6,0.0,2,,,Duplication,2025-01-05
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Part Payment,Dine In,Success,8,0.0,2,,,Suspicious Content,2025-03-07
645,1.0,645.0,0.0,96.8,741.8,0.0,2.5,0.0,2.5,0.0,10,64.5,5,32.3,Other [AMEX],Dine In,Success,0,0.0,2,,,Suspicious Content,2025-04-03
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Cash,Dine In,Success,18,0.0,2,,,Duplication,2025-01-30
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,CARD,Dine In,Success,6,-347.0,0,,,Missing Data,2025-02-17
450,5.0,2250.0,0.0,225.1,2475.1,0.0,2.5,56.3,2.5,56.3,10,0.0,5,112.5,CARD,Dine In,Success,5,0.0,2,,,Duplication,2025-01-28
695,1.0,695.0,0.0,104.3,799.3,0.0,2.5,0.0,2.5,0.0,10,69.5,5,34.8,CARD,Dine In,Success,0,0.0,2,,,Suspicious Content,2025-03-18
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [Paytm],Dine In,Success,2,0.0,2,,,Unusual Access,2025-01-30
1295,4.0,5180.0,0.0,777.0,5957.0,0.0,2.5,0.0,2.5,0.0,10,518.0,5,259.0,CARD,Dine In,Success,0,0.0,2,,,Missing Data,2025-03-09
855,2.0,1710.0,0.0,171.1,1881.1,0.0,2.5,42.8,2.5,42.8,10,0.0,5,85.5,Other [Paytm],Dine In,Success,4,0.0,2,,,Modification,2025-04-10
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Cash,Dine In,Complimentary,22,0.0,2,,,Suspicious Content,2025-02-01
2250,1.0,2250.0,0.0,225.1,2475.1,0.0,2.5,56.3,2.5,56.3,10,0.0,5,112.5,Other [Paytm],Dine In,Success,15,0.0,2,,,Suspicious Content,2025-01-04
525,3.0,1575.0,0.0,157.6,1732.6,0.0,2.5,39.4,2.5,39.4,10,0.0,5,78.8,Cash,Dine In,Complimentary,25,0.0,2,,,Unusual Access,2025-01-14
775,1.0,775.0,0.0,0.0,775.0,775.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Online,Delivery(Parcel),Success,0,0.0,2,,,Modification,2025-03-21
795,3.0,2385.0,0.0,0.0,2385.0,2385.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,25,0.0,2,,,Unusual Access,2025-04-10
795,2.0,1590.0,0.0,159.1,1749.1,0.0,2.5,39.8,2.5,39.8,10,0.0,5,79.5,Cash,Dine In,Complimentary,9,0.0,2,,,Unusual Access,2025-04-12
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,Other [Paytm],Dine In,Success,2,0.0,2,,,Unusual Access,2025-03-29
185,3.0,555.0,0.0,55.6,610.6,0.0,2.5,13.9,2.5,13.9,10,0.0,5,27.8,Cash,Dine In,Complimentary,7,0.0,2,,,Suspicious Content,2025-02-03
775,1.0,775.0,0.0,116.3,891.3,0.0,2.5,0.0,2.5,0.0,10,77.5,5,38.8,Cash,Dine In,Success,1,0.0,2,,,Unusual Access,2025-01-15
675,1.0,675.0,0.0,67.6,742.6,0.0,2.5,16.9,2.5,16.9,10,0.0,5,33.8,CARD,Dine In,Success,6,0.0,2,,,Missing Data,2025-02-09
450,4.0,1800.0,0.0,180.0,1980.0,0.0,2.5,45.0,2.5,45.0,10,0.0,5,90.0,Part Payment,Dine In,Success,16,0.0,2,,,Suspicious Content,2025-03-18
595,1.0,595.0,0.0,89.3,684.3,0.0,2.5,0.0,2.5,0.0,10,59.5,5,29.8,Other [Paytm],Dine In,Success,0,0.0,2,,,Suspicious Content,2025-03-12
775,1.0,775.0,0.0,116.3,891.3,0.0,2.5,0.0,2.5,0.0,10,77.5,5,38.8,Cash,Dine In,Success,0,0.0,2,,,Unusual Access,2025-01-06
195,3.0,585.0,0.0,58.5,643.5,0.0,2.5,14.6,2.5,14.6,10,0.0,5,29.3,CARD,Dine In,Success,10,0.0,2,,,Modification,2025-03-12
435,2.0,870.0,0.0,130.5,1000.5,0.0,2.5,0.0,2.5,0.0,10,87.0,5,43.5,Other [Paytm],Dine In,Success,0,0.0,2,,,Suspicious Content,2025-03-03
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Cash,Dine In,Success,16,0.0,2,,,Duplication,2025-04-28
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,Cash,Dine In,Success,2,0.0,2,,,Modification,2025-01-04
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,Other [Paytm],Dine In,Success,6,0.0,2,,,Unusual Access,2025-01-14
795,3.0,2385.0,0.0,238.5,2623.5,0.0,2.5,59.6,2.5,59.6,10,0.0,5,119.3,Cash,Dine In,Complimentary,30,0.0,2,,,Missing Data,2025-04-18
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Cash,Dine In,Success,25,0.0,2,,,Modification,2025-04-12
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,CARD,Dine In,Success,4,0.0,2,,,Modification,2025-04-24
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,Cash,Dine In,Complimentary,3,0.0,2,,,Modification,2025-02-26
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,Other [Paytm],Dine In,Success,2,0.0,2,,,Suspicious Content,2025-04-17
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [ZOMATO PAY],Dine In,Success,10,0.0,2,,,Duplication,2025-04-08
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,Other [AMEX],Dine In,Success,4,0.0,2,,,Modification,2025-01-31
795,1.0,795.0,0.0,0.0,795.0,795.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,5,0.0,2,,,Suspicious Content,2025-03-24
365,3.0,1095.0,0.0,0.0,1095.0,1095.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,,,Duplication,2025-01-16
1255,2.0,2510.0,0.0,125.6,2635.6,0.0,2.5,62.8,2.5,62.8,10,0.0,5,0.0,Part Payment,Dine In,Success,10,-1284.0,0,,,Missing Data,2025-02-14
525,1.0,525.0,0.0,26.2,551.2,0.0,2.5,13.1,2.5,13.1,10,0.0,5,0.0,Cash,Dine In,Success,15,-1058.0,0,,,Missing Data,2025-03-10
185,5.0,925.0,0.0,92.5,1017.5,0.0,2.5,23.1,2.5,23.1,10,0.0,5,46.3,CARD,Dine In,Success,14,0.0,2,,,Unusual Access,2025-02-25
295,4.0,1180.0,0.0,118.0,1298.0,0.0,2.5,29.5,2.5,29.5,10,0.0,5,59.0,Other [Paytm],Dine In,Success,18,0.0,2,,,Suspicious Content,2025-01-27
675,1.0,675.0,0.0,67.6,742.6,0.0,2.5,16.9,2.5,16.9,10,0.0,5,33.8,CARD,Dine In,Success,10,0.0,2,,,Suspicious Content,2025-01-06
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,Cash,Dine In,Success,5,0.0,2,,,Modification,2025-01-14
275,4.0,1100.0,0.0,165.0,1265.0,0.0,2.5,0.0,2.5,0.0,10,110.0,5,55.0,Cash,Dine In,Success,0,0.0,2,,,Unusual Access,2025-03-12
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,Other [Paytm],Dine In,Success,5,0.0,2,,,Suspicious Content,2025-02-28
365,2.0,730.0,0.0,73.1,803.1,0.0,2.5,18.3,2.5,18.3,10,0.0,5,36.5,CARD,Dine In,Success,5,0.0,2,,,Unusual Access,2025-02-16
795,3.0,2385.0,0.0,238.5,2623.5,0.0,2.5,59.6,2.5,59.6,10,0.0,5,119.3,CARD,Dine In,Success,20,0.0,2,,,Suspicious Content,2025-03-31
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,CARD,Dine In,Success,9,-466.0,0,,,Modification,2025-02-19
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,CARD,Dine In,Success,5,0.0,2,,,Unusual Access,2025-01-24
725,1.0,725.0,0.0,72.5,797.5,0.0,2.5,18.1,2.5,18.1,10,0.0,5,36.3,Other [Paytm],Dine In,Success,10,0.0,2,,,Suspicious Content,2025-04-20
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Cash,Dine In,Success,10,0.0,2,,,Modification,2025-02-02
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,Other [Paytm],Dine In,Success,6,0.0,2,,,Unusual Access,2025-03-05
225,3.0,675.0,0.0,67.6,742.6,0.0,2.5,16.9,2.5,16.9,10,0.0,5,33.8,CARD,Dine In,Success,5,0.0,2,,,Unusual Access,2025-01-23
795,3.0,2385.0,0.0,238.5,2623.5,0.0,2.5,59.6,2.5,59.6,10,0.0,5,119.3,Cash,Dine In,Complimentary,25,0.0,2,,,Duplication,2025-02-03
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [ZOMATO PAY],Dine In,Success,9,0.0,2,,,Modification,2025-02-11
365,2.0,730.0,0.0,73.1,803.1,0.0,2.5,18.3,2.5,18.3,10,0.0,5,36.5,Other [Paytm],Dine In,Success,5,0.0,2,,,Missing Data,2025-01-01
675,1.0,675.0,0.0,67.6,742.6,0.0,2.5,16.9,2.5,16.9,10,0.0,5,33.8,Cash,Dine In,Success,8,0.0,2,,,Unusual Access,2025-01-30
365,2.0,730.0,0.0,73.1,803.1,0.0,2.5,18.3,2.5,18.3,10,0.0,5,36.5,Other [Paytm],Dine In,Success,6,0.0,2,,,Unusual Access,2025-02-16
725,2.0,1450.0,0.0,0.0,1450.0,1450.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Online,Delivery(Parcel),Success,0,0.0,2,,,Duplication,2025-04-15
3150,1.0,3150.0,0.0,315.1,3465.1,0.0,2.5,78.8,2.5,78.8,10,0.0,5,157.5,CARD,Dine In,Success,14,0.0,2,,,Duplication,2025-03-05
350,2.0,700.0,0.0,105.0,805.0,0.0,2.5,0.0,2.5,0.0,10,70.0,5,35.0,CARD,Dine In,Success,0,0.0,2,,,Modification,2025-02-23
725,1.0,725.0,0.0,72.5,797.5,0.0,2.5,18.1,2.5,18.1,10,0.0,5,36.3,Other [Paytm],Dine In,Success,2,0.0,2,,,Modification,2025-01-22
375,3.0,1125.0,0.0,168.8,1293.8,0.0,2.5,0.0,2.5,0.0,10,112.5,5,56.3,CARD,Dine In,Success,0,0.0,2,,,Duplication,2025-01-06
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [AMEX],Dine In,Success,5,0.0,2,,,Duplication,2025-01-06
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,Other [Paytm],Dine In,Success,9,0.0,2,,,Duplication,2025-02-09
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,CARD,Dine In,Success,10,0.0,2,,,Modification,2025-03-10
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,CARD,Dine In,Success,2,0.0,2,,,Unusual Access,2025-01-15
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [Paytm],Dine In,Success,7,0.0,2,,,Modification,2025-02-18
315,4.0,1260.0,0.0,189.0,1449.0,0.0,2.5,0.0,2.5,0.0,10,126.0,5,63.0,CARD,Dine In,Success,0,0.0,2,,,Duplication,2025-02-18
450,4.0,1800.0,0.0,180.0,1980.0,0.0,2.5,45.0,2.5,45.0,10,0.0,5,90.0,CARD,Dine In,Success,3,0.0,2,,,Missing Data,2025-04-24
225,3.0,675.0,0.0,33.8,708.8,0.0,2.5,16.9,2.5,16.9,10,0.0,5,0.0,CARD,Dine In,Success,14,-807.0,0,,,Missing Data,2025-02-12
315,2.0,630.0,0.0,94.5,724.5,0.0,2.5,0.0,2.5,0.0,10,63.0,5,31.5,Cash,Dine In,Success,0,0.0,2,,,Suspicious Content,2025-01-30
525,2.0,1050.0,0.0,105.1,1155.1,0.0,2.5,26.3,2.5,26.3,10,0.0,5,52.5,Cash,Dine In,Success,8,0.0,2,,,Duplication,2025-04-01
650,6.0,3900.0,0.0,585.0,4485.0,0.0,2.5,0.0,2.5,0.0,10,390.0,5,195.0,Cash,Dine In,Success,0,0.0,2,,,Duplication,2025-01-25
990,1.0,990.0,0.0,148.5,1138.5,0.0,2.5,0.0,2.5,0.0,10,99.0,5,49.5,CARD,Dine In,Success,10,0.0,2,,,Duplication,2025-03-03
795,2.0,1590.0,0.0,159.1,1749.1,0.0,2.5,39.8,2.5,39.8,10,0.0,5,79.5,Cash,Dine In,Success,25,0.0,2,,,Modification,2025-03-03
900,2.0,1800.0,0.0,270.0,2070.0,0.0,2.5,0.0,2.5,0.0,10,180.0,5,90.0,Part Payment,Dine In,Success,0,0.0,2,,,Suspicious Content,2025-01-18
725,1.0,725.0,0.0,72.5,797.5,0.0,2.5,18.1,2.5,18.1,10,0.0,5,36.3,Cash,Dine In,Success,7,0.0,2,,,Modification,2025-02-13
725,1.0,725.0,0.0,72.5,797.5,0.0,2.5,18.1,2.5,18.1,10,0.0,5,36.3,Cash,Dine In,Success,6,0.0,2,,,Missing Data,2025-02-04
675,4.0,2700.0,0.0,270.0,2970.0,0.0,2.5,67.5,2.5,67.5,10,0.0,5,135.0,Other [AMEX],Dine In,Success,20,0.0,2,,,Suspicious Content,2025-04-09
765,1.0,765.0,0.0,78.5,843.5,0.0,2.5,20.1,2.5,20.1,10,0.0,5,38.3,Cash,Dine In,Success,0,0.0,2,,,Missing Data,2025-04-21
595,1.0,595.0,0.0,89.3,684.3,0.0,2.5,0.0,2.5,0.0,10,59.5,5,29.8,CARD,Dine In,Success,0,0.0,2,,,Missing Data,2025-04-22
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,Cash,Dine In,Success,12,0.0,2,,,Modification,2025-01-31
1255,1.0,1255.0,0.0,125.6,1380.6,0.0,2.5,31.4,2.5,31.4,10,0.0,5,62.8,Other [Paytm],Dine In,Success,3,0.0,2,,,Missing Data,2025-01-22
1000,1.0,1000.0,0.0,150.0,1150.0,0.0,2.5,0.0,2.5,0.0,10,100.0,5,50.0,CARD,Dine In,Success,0,0.0,2,,,Unusual Access,2025-01-08
645,2.0,1290.0,0.0,193.5,1483.5,0.0,2.5,0.0,2.5,0.0,10,129.0,5,64.5,Other [Paytm],Dine In,Success,0,0.0,2,,,Missing Data,2025-04-21
315,2.0,630.0,0.0,94.5,724.5,0.0,2.5,0.0,2.5,0.0,10,63.0,5,31.5,Other [Paytm],Dine In,Success,0,0.0,2,,,Unusual Access,2025-03-26
245,5.0,1225.0,0.0,0.0,1225.0,1225.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,,,Unusual Access,2025-03-20
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [AMEX],Dine In,Success,6,0.0,2,,,Modification,2025-04-19
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,CARD,Dine In,Success,1,0.0,2,,,Duplication,2025-02-21
1000,1.0,1000.0,0.0,150.0,1150.0,0.0,2.5,0.0,2.5,0.0,10,100.0,5,50.0,Other [Paytm],Dine In,Success,0,0.0,2,,,Suspicious Content,2025-04-29
325,3.0,975.0,0.0,97.6,1072.6,0.0,2.5,24.4,2.5,24.4,10,0.0,5,48.8,Cash,Dine In,Complimentary,1,0.0,2,,,Unusual Access,2025-02-22
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Cash,Dine In,Success,15,0.0,2,,,Unusual Access,2025-03-08
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,Cash,Dine In,Success,3,0.0,2,,,Duplication,2025-01-21
185,3.0,555.0,0.0,55.6,610.6,0.0,2.5,13.9,2.5,13.9,10,0.0,5,27.8,Other [Paytm],Dine In,Success,5,0.0,2,,,Modification,2025-02-24
855,1.0,855.0,0.0,87.6,942.6,0.0,2.5,22.4,2.5,22.4,10,0.0,5,42.8,Cash,Dine In,Success,0,0.0,2,,,Unusual Access,2025-03-16
2250,1.0,2250.0,0.0,225.1,2475.1,0.0,2.5,56.3,2.5,56.3,10,0.0,5,112.5,CARD,Dine In,Success,6,0.0,2,,,Unusual Access,2025-03-06
275,2.0,550.0,0.0,55.0,605.0,0.0,2.5,0.0,2.5,0.0,10,55.0,5,0.0,Other [Paytm],Dine In,Success,0,-1517.0,0,,,Missing Data,2025-04-07
595,2.0,1190.0,0.0,178.5,1368.5,0.0,2.5,0.0,2.5,0.0,10,119.0,5,59.5,Cash,Dine In,Success,0,0.0,2,,,Suspicious Content,2025-01-18
795,2.0,1590.0,0.0,159.1,1749.1,0.0,2.5,39.8,2.5,39.8,10,0.0,5,79.5,Other [AMEX],Dine In,Success,6,0.0,2,,,Unusual Access,2025-03-26
2250,1.0,2250.0,0.0,225.1,2475.1,0.0,2.5,56.3,2.5,56.3,10,0.0,5,112.5,CARD,Dine In,Success,4,0.0,2,,,Missing Data,2025-04-17
375,2.0,750.0,0.0,112.5,862.5,0.0,2.5,0.0,2.5,0.0,10,75.0,5,37.5,CARD,Dine In,Success,0,0.0,2,,,Suspicious Content,2025-04-19
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,Other [Paytm],Dine In,Success,6,-207.0,0,,,Suspicious Content,2025-02-14
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Due Payment,Dine In,Success,3,0.0,2,,,Unusual Access,2025-02-21
2250,1.0,2250.0,0.0,225.1,2475.1,0.0,2.5,56.3,2.5,56.3,10,0.0,5,112.5,Other [Paytm],Dine In,Success,3,0.0,2,,,Suspicious Content,2025-02-09
645,2.0,1290.0,0.0,193.5,1483.5,0.0,2.5,0.0,2.5,0.0,10,129.0,5,64.5,Cash,Dine In,Success,0,0.0,2,,,Missing Data,2025-01-30
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,Cash,Dine In,Success,5,0.0,2,,,Duplication,2025-02-07
295,4.0,1180.0,0.0,118.0,1298.0,0.0,2.5,29.5,2.5,29.5,10,0.0,5,59.0,Cash,Dine In,Success,12,0.0,2,,,Modification,2025-04-15
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Part Payment,Dine In,Success,3,0.0,2,,,Suspicious Content,2025-04-15
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,Cash,Dine In,Success,10,0.0,2,,,Duplication,2025-02-19
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,,,Duplication,2025-03-17
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,CARD,Dine In,Success,8,0.0,2,,,Duplication,2025-03-10
435,4.0,1740.0,0.0,261.0,2001.0,0.0,2.5,0.0,2.5,0.0,10,174.0,5,87.0,Other [AMEX],Dine In,Success,1,0.0,2,,,Missing Data,2025-03-18
795,2.0,1590.0,0.0,159.1,1749.1,0.0,2.5,39.8,2.5,39.8,10,0.0,5,79.5,Cash,Dine In,Success,12,0.0,2,,,Duplication,2025-03-19
365,3.0,1095.0,0.0,109.6,1204.6,0.0,2.5,27.4,2.5,27.4,10,0.0,5,54.8,CARD,Dine In,Success,6,0.0,2,,,Duplication,2025-02-10
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,CARD,Dine In,Success,12,0.0,2,,,Suspicious Content,2025-02-15
315,2.0,630.0,0.0,94.5,724.5,0.0,2.5,0.0,2.5,0.0,10,63.0,5,31.5,CARD,Dine In,Success,5,0.0,2,,,Unusual Access,2025-01-24
525,1.0,525.0,0.0,52.5,577.5,0.0,2.5,13.1,2.5,13.1,10,0.0,5,26.3,Cash,Dine In,Success,4,540.0,2,,,Modification,2025-03-18
525,1.0,525.0,0.0,53.9,578.9,0.0,2.5,13.8,2.5,13.8,10,0.0,5,26.3,CARD,Dine In,Success,0,0.0,2,,,Duplication,2025-04-01
